iter	Passed	Remaining
7458	411272	140105
7459	411322	140048
7460	411392	139998
7461	411456	139945
7462	411524	139895
7463	411609	139850
7464	411669	139796
7465	411739	139746
7466	411792	139690
7467	411919	139659
7468	412083	139641
7469	412131	139583
7470	412183	139527
7471	412237	139472
7472	412295	139418
7473	412339	139358
7474	412390	139302
7475	412445	139247
7476	412502	139192
7477	412548	139134
7478	412593	139075
7479	412642	139018
7480	412701	138964
7481	412767	138913
7482	412831	138860
7483	412876	138802
7484	412925	138745
7485	412977	138688
7486	413019	138629
7487	413334	138661
7488	413496	138641
7489	413556	138588
7490	413616	138534
7491	413689	138485
7492	413754	138433
7493	413813	138379
7494	413872	138325
7495	413920	138268
7496	413962	138208
7497	414021	138154
7498	414074	138098
7499	414143	138047
7500	414230	138003
7501	414298	137952
7502	414359	137898
7503	414416	137844
7504	414510	137802
7505	414693	137789
7506	414773	137742
7507	414853	137694
7508	414915	137641
7509	414971	137586
7510	415032	137533
7511	415100	137482
7512	415161	137429
7513	415222	137376
7514	415319	137334
7515	415379	137280
7516	415446	137229
7517	415531	137184
7518	415593	137130
7519	415671	137083
7520	416002	137118
7521	416065	137065
7522	416123	137011
7523	416193	136961
7524	416248	136905
7525	416294	136847
7526	416347	136791
7527	416399	136734
7528	416456	136680
7529	416507	136623
7530	416549	136563
7531	416598	136506
7532	416690	136462
7533	416750	136409
7534	416805	136353
7535	416866	136300
7536	416922	136245
7537	417031	136207
7538	417172	136180
7539	417240	136128
7540	417322	136082
7541	417383	136028
7542	417489	135990
7543	417544	135934
7544	417602	135879
7545	417678	135831
7546	417739	135777
7547	417788	135720
7548	417847	135666
7549	417917	135615
7550	417967	135558
7551	418016	135500
7552	418062	135442
7553	418123	135389
7554	418331	135383
7555	418437	135344
7556	418493	135289
7557	418553	135235
7558	418601	135177
7559	418650	135119
7560	418711	135066
7561	418760	135008
7562	418812	134952
7563	418860	134894
7564	418910	134837
7565	418969	134783
7566	419014	134724
7567	419078	134672
7568	419134	134616
7569	419209	134567
7570	419272	134515
7571	419334	134461
7572	419389	134406
7573	419569	134390
7574	419615	134332
7575	419664	134274
7576	419762	134233
7577	419828	134181
7578	419901	134131
7579	419951	134074
7580	420016	134022
7581	420097	133974
7582	420161	133922
7583	420245	133875
7584	420313	133824
7585	420388	133774
7586	420439	133718
7587	420494	133662
7588	420538	133603
7589	420611	133553
7590	420785	133536
7591	420842	133481
7592	420899	133426
7593	420949	133369
7594	421008	133314
7595	421074	133262
7596	421128	133206
7597	421193	133154
7598	421268	133105
7599	421338	133054
7600	421394	132998
7601	421447	132942
7602	421502	132887
7603	421543	132827
7604	421595	132770
7605	421641	132712
7606	421690	132654
7607	421737	132596
7608	422003	132607
7609	422123	132572
7610	422161	132511
7611	422205	132452
7612	422255	132395
7613	422304	132337
7614	422359	132281
7615	422417	132227
7616	422474	132172
7617	422518	132113
7618	422565	132055
7619	422619	131999
7620	422669	131942
7621	422713	131883
7622	422773	131829
7623	422819	131770
7624	422869	131713
7625	422918	131656
7626	422966	131598
7627	423013	131540
7628	423062	131482
7629	423182	131447
7630	423412	131445
7631	423459	131387
7632	423502	131328
7633	423545	131269
7634	423604	131214
7635	423661	131159
7636	423708	131101
7637	423755	131043
7638	423800	130984
7639	423844	130925
7640	423892	130867
7641	423947	130812
7642	424008	130758
7643	424076	130706
7644	424136	130652
7645	424186	130595
7646	424231	130537
7647	424282	130480
7648	424331	130422
7649	424480	130396
7650	424638	130371
7651	424681	130312
7652	424742	130258
7653	424792	130201
7654	424845	130145
7655	424892	130087
7656	424938	130028
7657	424994	129973
7658	425051	129918
7659	425098	129860
7660	425144	129801
7661	425195	129744
7662	425253	129690
7663	425306	129634
7664	425351	129575
7665	425411	129521
7666	425462	129464
7667	425517	129408
7668	425572	129353
7669	425689	129316
7670	425822	129284
7671	425862	129224
7672	425912	129166
7673	425961	129109
7674	426004	129050
7675	426046	128990
7676	426092	128932
7677	426141	128874
7678	426189	128816
7679	426238	128759
7680	426280	128700
7681	426331	128642
7682	426375	128584
7683	426418	128524
7684	426458	128464
7685	426504	128406
7686	426556	128349
7687	426601	128291
7688	426648	128233
7689	426691	128173
7690	426737	128115
7691	426776	128055
7692	426968	128040
7693	427067	127998
7694	427118	127941
7695	427162	127882
7696	427216	127826
7697	427267	127769
7698	427312	127710
7699	427369	127655
7700	427425	127600
7701	427486	127546
7702	427603	127509
7703	427693	127464
7704	427779	127417
7705	427850	127366
7706	427920	127315
7707	427979	127261
7708	428028	127203
7709	428216	127187
7710	428269	127131
7711	428320	127074
7712	428369	127016
7713	428414	126958
7714	428456	126898
7715	428509	126842
7716	428566	126787
7717	428618	126730
7718	428674	126675
7719	428732	126620
7720	428794	126566
7721	428857	126513
7722	428912	126457
7723	428964	126401
7724	429014	126343
7725	429065	126287
7726	429111	126228
7727	429155	126170
7728	429204	126112
7729	429365	126087
7730	429495	126054
7731	429545	125997
7732	429599	125941
7733	429668	125889
7734	429716	125831
7735	429783	125779
7736	429838	125723
7737	429886	125665
7738	429949	125612
7739	430015	125560
7740	430071	125504
7741	430193	125468
7742	430277	125421
7743	430354	125371
7744	430438	125324
7745	430577	125293
7746	430760	125274
7747	430839	125225
7748	430901	125172
7749	430953	125115
7750	431013	125061
7751	431073	125006
7752	431125	124950
7753	431181	124894
7754	431233	124837
7755	431281	124780
7756	431334	124723
7757	431401	124671
7758	431465	124618
7759	431520	124562
7760	431567	124504
7761	431623	124448
7762	431682	124394
7763	432008	124416
7764	432064	124361
7765	432119	124305
7766	432172	124248
7767	432233	124194
7768	432288	124139
7769	432331	124079
7770	432394	124026
7771	432436	123966
7772	432484	123908
7773	432616	123874
7774	432746	123840
7775	432815	123788
7776	432874	123734
7777	432926	123677
7778	432994	123625
7779	433134	123593
7780	433360	123586
7781	433419	123531
7782	433528	123491
7783	433601	123440
7784	433666	123387
7785	433710	123328
7786	433752	123268
7787	433806	123212
7788	433856	123155
7789	433920	123101
7790	433968	123043
7791	434011	122984
7792	434060	122927
7793	434105	122868
7794	434160	122812
7795	434208	122754
7796	434262	122698
7797	434569	122713
7798	434621	122656
7799	434672	122599
7800	434709	122539
7801	434757	122481
7802	434804	122422
7803	434857	122366
7804	434910	122309
7805	434960	122252
7806	435004	122193
7807	435053	122135
7808	435102	122078
7809	435151	122020
7810	435192	121960
7811	435236	121901
7812	435303	121849
7813	435367	121795
7814	435414	121737
7815	435466	121680
7816	435507	121621
7817	435557	121563
7818	435664	121522
7819	435826	121496
7820	435876	121439
7821	435934	121383
7822	435985	121326
7823	436028	121267
7824	436071	121208
7825	436126	121152
7826	436177	121095
7827	436217	121035
7828	436265	120977
7829	436304	120917
7830	436356	120860
7831	436402	120801
7832	436451	120744
7833	436498	120686
7834	436544	120627
7835	436611	120575
7836	436657	120516
7837	436698	120457
7838	436758	120402
7839	437019	120403
7840	437147	120367
7841	437194	120309
7842	437241	120251
7843	437309	120198
7844	437362	120142
7845	437413	120085
7846	437469	120029
7847	437534	119976
7848	437602	119924
7849	437663	119869
7850	437739	119819
7851	437828	119772
7852	437909	119724
7853	437981	119672
7854	438056	119622
7855	438157	119578
7856	438339	119557
7857	438402	119503
7858	438465	119449
7859	438534	119397
7860	438596	119343
7861	438649	119286
7862	438689	119226
7863	438730	119166
7864	438779	119109
7865	438829	119051
7866	438879	118994
7867	438929	118937
7868	439013	118888
7869	439069	118833
7870	439119	118776
7871	439171	118719
7872	439223	118662
7873	439273	118604
7874	439487	118591
7875	439650	118564
7876	439712	118510
7877	439788	118460
7878	439845	118405
7879	439906	118350
7880	439964	118295
7881	440032	118242
7882	440076	118183
7883	440120	118124
7884	440164	118065
7885	440205	118005
7886	440244	117945
7887	440292	117887
7888	440340	117829
7889	440392	117772
7890	440458	117719
7891	440543	117671
7892	440610	117619
7893	440746	117584
7894	440843	117539
7895	440896	117482
7896	440954	117427
7897	441057	117384
7898	441123	117331
7899	441179	117275
7900	441230	117218
7901	441272	117158
7902	441315	117099
7903	441365	117042
7904	441413	116984
7905	441454	116924
7906	441507	116867
7907	441557	116810
7908	441605	116752
7909	441645	116692
7910	441694	116635
7911	441736	116575
7912	441789	116519
7913	442001	116504
7914	442117	116464
7915	442158	116404
7916	442197	116344
7917	442245	116286
7918	442289	116227
7919	442331	116167
7920	442378	116109
7921	442420	116050
7922	442468	115992
7923	442555	115944
7924	442620	115891
7925	442683	115837
7926	442732	115779
7927	442774	115720
7928	442820	115661
7929	442862	115602
7930	442900	115541
7931	442946	115483
7932	442991	115424
7933	443035	115365
7934	443111	115315
7935	443283	115289
7936	443324	115229
7937	443373	115172
7938	443418	115113
7939	443462	115054
7940	443505	114995
7941	443550	114936
7942	443601	114879
7943	443651	114822
7944	443690	114761
7945	443742	114705
7946	443787	114646
7947	443836	114588
7948	443883	114530
7949	443937	114474
7950	443991	114418
7951	444045	114361
7952	444089	114303
7953	444140	114245
7954	444181	114186
7955	444222	114126
7956	444371	114094
7957	444517	114062
7958	444569	114005
7959	444613	113946
7960	444663	113888
7961	444722	113833
7962	444778	113777
7963	444840	113723
7964	444898	113668
7965	444952	113612
7966	444998	113553
7967	445069	113501
7968	445124	113445
7969	445179	113389
7970	445227	113331
7971	445273	113273
7972	445325	113216
7973	445379	113160
7974	445425	113101
7975	445471	113043
7976	445544	112991
7977	445725	112967
7978	445783	112912
7979	445835	112855
7980	445890	112799
7981	445956	112746
7982	446012	112690
7983	446059	112632
7984	446106	112574
7985	446158	112517
7986	446207	112459
7987	446251	112400
7988	446292	112341
7989	446341	112283
7990	446394	112227
7991	446444	112169
7992	446491	112111
7993	446539	112053
7994	446601	111999
7995	446651	111942
7996	446805	111911
7997	446958	111879
7998	446999	111819
7999	447045	111761
8000	447102	111705
8001	447146	111647
8002	447193	111588
8003	447241	111531
8004	447294	111474
8005	447333	111414
8006	447381	111356
8007	447431	111299
8008	447474	111239
8009	447526	111183
8010	447574	111125
8011	447627	111068
8012	447673	111010
8013	447726	110953
8014	447763	110893
8015	447813	110836
8016	447867	110779
8017	447914	110721
8018	448006	110674
8019	448160	110643
8020	448205	110584
8021	448248	110525
8022	448306	110470
8023	448370	110416
8024	448423	110359
8025	448473	110302
8026	448521	110244
8027	448568	110186
8028	448614	110128
8029	448667	110071
8030	448725	110016
8031	448781	109960
8032	448840	109905
8033	448883	109846
8034	448936	109789
8035	448986	109732
8036	449034	109674
8037	449084	109617
8038	449239	109585
8039	449397	109554
8040	449445	109496
8041	449483	109436
8042	449530	109378
8043	449582	109321
8044	449633	109264
8045	449728	109218
8046	449797	109165
8047	449855	109110
8048	449902	109051
8049	449950	108994
8050	449998	108936
8051	450043	108877
8052	450089	108819
8053	450142	108762
8054	450191	108705
8055	450233	108646
8056	450284	108589
8057	450340	108533
8058	450476	108496
8059	450727	108487
8060	450777	108430
8061	450828	108373
8062	450886	108317
8063	450929	108258
8064	450975	108200
8065	451025	108143
8066	451074	108085
8067	451120	108027
8068	451169	107969
8069	451221	107912
8070	451272	107855
8071	451316	107797
8072	451397	107747
8073	451457	107692
8074	451499	107632
8075	451540	107573
8076	451595	107517
8077	451648	107460
8078	451729	107410
8079	451899	107382
8080	451942	107323
8081	451989	107265
8082	452040	107208
8083	452091	107150
8084	452145	107094
8085	452187	107035
8086	452235	106977
8087	452284	106919
8088	452329	106861
8089	452374	106802
8090	452440	106749
8091	452490	106692
8092	452535	106633
8093	452587	106576
8094	452644	106520
8095	452707	106466
8096	452766	106411
8097	452814	106353
8098	452865	106296
8099	453039	106268
8100	453157	106227
8101	453199	106167
8102	453243	106109
8103	453288	106050
8104	453338	105993
8105	453383	105934
8106	453433	105877
8107	453485	105820
8108	453534	105763
8109	453585	105706
8110	453646	105651
8111	453692	105593
8112	453734	105534
8113	453778	105475
8114	453826	105417
8115	453874	105359
8116	453920	105301
8117	453971	105244
8118	454024	105187
8119	454069	105129
8120	454115	105071
8121	454238	105030
8122	454346	104986
8123	454391	104928
8124	454461	104875
8125	454528	104822
8126	454597	104769
8127	454655	104713
8128	454734	104663
8129	454786	104606
8130	454842	104550
8131	454902	104495
8132	454959	104439
8133	455017	104384
8134	455070	104327
8135	455116	104269
8136	455167	104212
8137	455216	104154
8138	455264	104097
8139	455355	104049
8140	455597	104035
8141	455660	103981
8142	455705	103922
8143	455748	103864
8144	455797	103806
8145	455841	103747
8146	455884	103689
8147	455928	103630
8148	455973	103571
8149	456021	103514
8150	456068	103456
8151	456115	103398
8152	456164	103340
8153	456216	103283
8154	456267	103226
8155	456314	103168
8156	456363	103111
8157	456413	103053
8158	456463	102996
8159	456508	102938
8160	456592	102888
8161	456773	102860
8162	456816	102801
8163	456868	102745
8164	456919	102687
8165	457032	102644
8166	457111	102593
8167	457172	102539
8168	457252	102488
8169	457305	102432
8170	457362	102376
8171	457427	102322
8172	457505	102271
8173	457592	102222
8174	457650	102166
8175	457711	102111
8176	457818	102067
8177	457979	102034
8178	458053	101982
8179	458113	101927
8180	458157	101868
8181	458210	101812
8182	458251	101752
8183	458295	101694
8184	458335	101634
8185	458390	101578
8186	458442	101521
8187	458493	101464
8188	458542	101406
8189	458590	101348
8190	458635	101290
8191	458682	101232
8192	458737	101176
8193	458791	101120
8194	458841	101062
8195	458899	101007
8196	459136	100990
8197	459298	100958
8198	459467	100927
8199	459583	100884
8200	459700	100841
8201	459788	100792
8202	459858	100739
8203	459925	100685
8204	459979	100629
8205	460032	100572
8206	460102	100519
8207	460160	100463
8208	460209	100406
8209	460252	100347
8210	460366	100304
8211	460501	100265
8212	460549	100207
8213	460598	100149
8214	460663	100095
8215	460740	100044
8216	460862	100002
8217	460915	99945
8218	460973	99889
8219	461046	99837
8220	461109	99782
8221	461162	99725
8222	461215	99669
8223	461271	99613
8224	461330	99557
8225	461380	99500
8226	461444	99445
8227	461711	99435
8228	461879	99403
8229	461936	99347
8230	461988	99290
8231	462051	99235
8232	462097	99177
8233	462147	99119
8234	462209	99064
8235	462266	99009
8236	462325	98953
8237	462388	98898
8238	462447	98843
8239	462501	98786
8240	462560	98731
8241	462620	98675
8242	462673	98619
8243	462723	98561
8244	462791	98508
8245	462929	98469
8246	463125	98443
8247	463179	98386
8248	463220	98326
8249	463271	98269
8250	463325	98213
8251	463389	98158
8252	463447	98102
8253	463497	98045
8254	463543	97986
8255	463597	97930
8256	463642	97872
8257	463698	97815
8258	463744	97757
8259	463793	97699
8260	463845	97642
8261	463887	97583
8262	463932	97525
8263	463981	97467
8264	464024	97408
8265	464168	97370
8266	464353	97341
8267	464400	97283
8268	464474	97231
8269	464551	97179
8270	464606	97123
8271	464676	97069
8272	464724	97011
8273	464777	96954
8274	464852	96902
8275	464902	96845
8276	464950	96787
8277	464996	96729
8278	465043	96670
8279	465085	96612
8280	465130	96553
8281	465180	96496
8282	465235	96439
8283	465284	96381
8284	465385	96335
8285	465665	96325
8286	465714	96267
8287	465763	96209
8288	465815	96152
8289	465871	96096
8290	465936	96042
8291	465996	95986
8292	466048	95929
8293	466101	95872
8294	466152	95815
8295	466203	95758
8296	466251	95700
8297	466301	95642
8298	466353	95585
8299	466404	95528
8300	466464	95473
8301	466527	95418
8302	466598	95365
8303	466671	95312
8304	466832	95277
8305	466902	95224
8306	466960	95168
8307	467013	95111
8308	467057	95052
8309	467127	94999
8310	467187	94943
8311	467255	94890
8312	467310	94833
8313	467367	94777
8314	467452	94727
8315	467524	94674
8316	467627	94627
8317	467679	94570
8318	467738	94514
8319	467791	94457
8320	467889	94410
8321	468155	94396
8322	468207	94339
8323	468255	94281
8324	468329	94228
8325	468431	94181
8326	468508	94129
8327	468576	94075
8328	468641	94020
8329	468691	93963
8330	468741	93905
8331	468797	93849
8332	468844	93791
8333	468900	93735
8334	468963	93680
8335	469021	93624
8336	469077	93568
8337	469205	93526
8338	469378	93493
8339	469474	93444
8340	469538	93389
8341	469601	93334
8342	469646	93276
8343	469698	93219
8344	469754	93162
8345	469809	93106
8346	469869	93050
8347	469916	92992
8348	469975	92936
8349	470025	92879
8350	470091	92824
8351	470145	92768
8352	470209	92713
8353	470265	92656
8354	470315	92599
8355	470429	92554
8356	470776	92555
8357	470832	92499
8358	470897	92444
8359	470959	92389
8360	471012	92332
8361	471074	92276
8362	471144	92223
8363	471197	92166
8364	471242	92107
8365	471292	92050
8366	471342	91992
8367	471405	91937
8368	471476	91884
8369	471537	91828
8370	471598	91773
8371	471652	91716
8372	471709	91660
8373	471860	91622
8374	471969	91576
8375	472009	91516
8376	472060	91459
8377	472106	91400
8378	472206	91353
8379	472271	91298
8380	472335	91243
8381	472380	91184
8382	472428	91126
8383	472477	91069
8384	472527	91011
8385	472581	90954
8386	472624	90895
8387	472671	90837
8388	472719	90779
8389	472760	90720
8390	472801	90661
8391	472853	90603
8392	472903	90546
8393	472988	90495
8394	473219	90472
8395	473270	90415
8396	473315	90356
8397	473360	90298
8398	473406	90239
8399	473460	90183
8400	473501	90123
8401	473546	90065
8402	473591	90006
8403	473633	89947
8404	473680	89889
8405	473730	89831
8406	473776	89773
8407	473827	89716
8408	473877	89658
8409	473935	89602
8410	473978	89543
8411	474015	89483
8412	474058	89424
8413	474100	89365
8414	474147	89307
8415	474227	89255
8416	474399	89221
8417	474446	89162
8418	474490	89104
8419	474543	89047
8420	474592	88989
8421	474640	88931
8422	474686	88873
8423	474731	88814
8424	474776	88756
8425	474813	88696
8426	474855	88637
8427	474901	88579
8428	474945	88520
8429	474994	88462
8430	475039	88404
8431	475082	88345
8432	475128	88287
8433	475178	88229
8434	475223	88171
8435	475267	88112
8436	475317	88055
8437	475361	87996
8438	475476	87951
8439	475626	87911
8440	475674	87854
8441	475742	87799
8442	475809	87745
8443	475876	87691
8444	475943	87636
8445	476004	87581
8446	476068	87526
8447	476123	87469
8448	476174	87412
8449	476222	87354
8450	476276	87297
8451	476320	87239
8452	476379	87183
8453	476441	87127
8454	476489	87070
8455	476534	87011
8456	476574	86952
8457	476813	86929
8458	476959	86889
8459	477011	86831
8460	477066	86775
8461	477150	86723
8462	477210	86668
8463	477253	86609
8464	477291	86549
8465	477344	86492
8466	477391	86434
8467	477447	86378
8468	477529	86326
8469	477576	86268
8470	477632	86211
8471	477685	86154
8472	477738	86097
8473	477805	86043
8474	477848	85984
8475	477894	85926
8476	477973	85873
8477	478152	85839
8478	478198	85781
8479	478257	85725
8480	478306	85667
8481	478355	85609
8482	478410	85553
8483	478470	85497
8484	478521	85440
8485	478576	85383
8486	478626	85325
8487	478671	85267
8488	478723	85210
8489	478771	85152
8490	478831	85096
8491	478890	85040
8492	478952	84985
8493	478999	84927
8494	479044	84868
8495	479092	84811
8496	479275	84777
8497	479451	84741
8498	479497	84683
8499	479548	84626
8500	479604	84569
8501	479672	84515
8502	479723	84458
8503	479765	84399
8504	479808	84340
8505	479853	84281
8506	479906	84224
8507	479956	84167
8508	480010	84110
8509	480056	84052
8510	480111	83995
8511	480160	83937
8512	480215	83881
8513	480266	83823
8514	480318	83766
8515	480370	83709
8516	480456	83658
8517	480676	83630
8518	480724	83572
8519	480769	83513
8520	480821	83456
8521	480882	83401
8522	480958	83348
8523	481014	83291
8524	481062	83233
8525	481112	83176
8526	481165	83119
8527	481209	83060
8528	481266	83004
8529	481324	82948
8530	481401	82895
8531	481450	82837
8532	481510	82781
8533	481556	82723
8534	481607	82666
8535	481667	82610
8536	481879	82580
8537	482002	82535
8538	482060	82479
8539	482098	82419
8540	482141	82360
8541	482189	82303
8542	482280	82252
8543	482331	82195
8544	482374	82136
8545	482427	82079
8546	482470	82020
8547	482513	81961
8548	482566	81904
8549	482616	81847
8550	482659	81788
8551	482702	81729
8552	482755	81672
8553	482806	81615
8554	482851	81556
8555	482902	81499
8556	482946	81441
8557	483030	81389
8558	483250	81360
8559	483295	81301
8560	483348	81245
8561	483410	81189
8562	483476	81134
8563	483533	81078
8564	483594	81022
8565	483644	80964
8566	483692	80907
8567	483738	80848
8568	483784	80790
8569	483825	80731
8570	483871	80673
8571	483924	80616
8572	483971	80558
8573	484023	80501
8574	484071	80443
8575	484122	80386
8576	484178	80329
8577	484227	80271
8578	484430	80239
8579	484527	80189
8580	484575	80131
8581	484622	80073
8582	484668	80015
8583	484717	79958
8584	484765	79900
8585	484812	79842
8586	484864	79784
8587	484909	79726
8588	484948	79667
8589	484996	79609
8590	485037	79550
8591	485090	79493
8592	485150	79437
8593	485214	79382
8594	485277	79326
8595	485334	79270
8596	485386	79213
8597	485453	79158
8598	485541	79107
8599	485792	79082
8600	485842	79024
8601	485896	78968
8602	485990	78917
8603	486040	78860
8604	486084	78801
8605	486127	78742
8606	486163	78683
8607	486205	78624
8608	486252	78566
8609	486305	78509
8610	486360	78452
8611	486415	78395
8612	486459	78337
8613	486504	78278
8614	486544	78219
8615	486593	78162
8616	486637	78103
8617	486684	78045
8618	486762	77992
8619	486997	77964
8620	487051	77907
8621	487099	77849
8622	487144	77791
8623	487197	77734
8624	487270	77680
8625	487324	77623
8626	487377	77566
8627	487439	77511
8628	487487	77453
8629	487537	77395
8630	487581	77337
8631	487626	77279
8632	487677	77221
8633	487722	77163
8634	487765	77104
8635	487815	77047
8636	487868	76990
8637	487921	76933
8638	487976	76876
8639	488059	76824
8640	488298	76796
8641	488341	76737
8642	488385	76679
8643	488457	76625
8644	488505	76567
8645	488542	76507
8646	488589	76449
8647	488632	76391
8648	488674	76332
8649	488728	76275
8650	488776	76217
8651	488814	76158
8652	488857	76099
8653	488905	76041
8654	488948	75983
8655	488995	75925
8656	489038	75866
8657	489084	75808
8658	489139	75751
8659	489187	75694
8660	489231	75635
8661	489312	75582
8662	489488	75544
8663	489546	75488
8664	489591	75430
8665	489636	75372
8666	489690	75315
8667	489743	75258
8668	489795	75201
8669	489844	75143
8670	489896	75086
8671	489938	75027
8672	489992	74970
8673	490039	74912
8674	490085	74854
8675	490145	74798
8676	490199	74741
8677	490244	74683
8678	490296	74626
8679	490345	74568
8680	490392	74510
8681	490556	74470
8682	490786	74440
8683	490840	74383
8684	490893	74326
8685	490952	74270
8686	491031	74217
8687	491095	74161
8688	491149	74104
8689	491206	74048
8690	491289	73995
8691	491340	73938
8692	491404	73883
8693	491460	73826
8694	491522	73770
8695	491582	73714
8696	491641	73658
8697	491689	73600
8698	491731	73542
8699	491779	73484
8700	491976	73448
8701	492027	73391
8702	492069	73332
8703	492110	73273
8704	492166	73217
8705	492225	73160
8706	492324	73110
8707	492377	73053
8708	492422	72995
8709	492475	72938
8710	492519	72879
8711	492566	72822
8712	492614	72764
8713	492663	72706
8714	492711	72648
8715	492756	72590
8716	492806	72533
8717	492851	72474
8718	492906	72418
8719	492964	72361
8720	493218	72334
8721	493361	72290
8722	493415	72233
8723	493462	72175
8724	493514	72118
8725	493577	72062
8726	493624	72004
8727	493685	71948
8728	493741	71892
8729	493804	71836
8730	493857	71779
8731	493894	71719
8732	493950	71663
8733	494021	71608
8734	494086	71553
8735	494141	71496
8736	494212	71442
8737	494271	71385
8738	494318	71328
8739	494397	71274
8740	494443	71216
8741	494495	71159
8742	494539	71101
8743	494595	71044
8744	494641	70986
8745	494685	70927
8746	494728	70869
8747	494775	70811
8748	494835	70755
8749	494886	70698
8750	494938	70640
8751	494985	70582
8752	495032	70525
8753	495080	70467
8754	495131	70409
8755	495177	70351
8756	495226	70294
8757	495272	70236
8758	495314	70177
8759	495395	70124
8760	495637	70094
8761	495690	70037
8762	495736	69979
8763	495784	69921
8764	495840	69864
8765	495905	69809
8766	495961	69752
8767	496015	69695
8768	496063	69637
8769	496110	69579
8770	496155	69521
8771	496206	69464
8772	496250	69406
8773	496297	69348
8774	496345	69290
8775	496393	69232
8776	496438	69174
8777	496490	69117
8778	496538	69059
8779	496585	69001
8780	496682	68950
8781	496881	68913
8782	496954	68859
8783	497003	68801
8784	497067	68746
8785	497128	68690
8786	497221	68638
8787	497279	68582
8788	497343	68526
8789	497395	68469
8790	497439	68411
8791	497484	68353
8792	497534	68295
8793	497583	68238
8794	497629	68180
8795	497681	68122
8796	497727	68064
8797	497778	68007
8798	497831	67950
8799	498009	67910
8800	498163	67867
8801	498214	67809
8802	498267	67752
8803	498322	67695
8804	498370	67637
8805	498420	67580
8806	498470	67523
8807	498525	67466
8808	498574	67408
8809	498625	67351
8810	498671	67293
8811	498721	67235
8812	498766	67177
8813	498820	67120
8814	498876	67063
8815	498930	67006
8816	498975	66948
8817	499027	66891
8818	499071	66833
8819	499112	66774
8820	499222	66725
8821	499367	66680
8822	499415	66622
8823	499462	66564
8824	499513	66507
8825	499571	66451
8826	499624	66393
8827	499665	66335
8828	499715	66277
8829	499766	66220
8830	499812	66162
8831	499862	66104
8832	499911	66047
8833	499957	65989
8834	500004	65931
8835	500050	65873
8836	500095	65815
8837	500151	65758
8838	500206	65701
8839	500249	65643
8840	500299	65586
8841	500533	65552
8842	500704	65511
8843	500767	65455
8844	500821	65398
8845	500920	65347
8846	500969	65289
8847	501015	65231
8848	501068	65174
8849	501110	65116
8850	501155	65057
8851	501204	65000
8852	501256	64943
8853	501321	64887
8854	501368	64829
8855	501414	64771
8856	501472	64715
8857	501516	64657
8858	501567	64599
8859	501619	64542
8860	501666	64484
8861	501778	64435
8862	501936	64391
8863	501995	64335
8864	502048	64278
8865	502119	64223
8866	502165	64165
8867	502208	64106
8868	502253	64048
8869	502296	63990
8870	502346	63932
8871	502399	63875
8872	502447	63818
8873	502493	63760
8874	502536	63701
8875	502582	63643
8876	502635	63586
8877	502680	63528
8878	502723	63470
8879	502778	63413
8880	502821	63355
8881	502865	63296
8882	503026	63253
8883	503173	63208
8884	503213	63149
8885	503262	63091
8886	503303	63033
8887	503347	62975
8888	503393	62917
8889	503439	62859
8890	503489	62801
8891	503548	62745
8892	503603	62688
8893	503661	62632
8894	503725	62576
8895	503786	62520
8896	503828	62461
8897	503875	62403
8898	503921	62346
8899	503964	62287
8900	504025	62231
8901	504082	62175
8902	504135	62118
8903	504309	62075
8904	504438	62028
8905	504479	61969
8906	504530	61912
8907	504573	61853
8908	504632	61797
8909	504681	61739
8910	504735	61682
8911	504780	61624
8912	504827	61567
8913	504873	61509
8914	504908	61449
8915	504946	61390
8916	504998	61333
8917	505053	61276
8918	505111	61220
8919	505168	61163
8920	505210	61105
8921	505263	61048
8922	505313	60991
8923	505365	60933
8924	505441	60879
8925	505618	60837
8926	505663	60779
8927	505718	60722
8928	505792	60667
8929	505879	60614
8930	505941	60558
8931	505980	60500
8932	506025	60442
8933	506067	60383
8934	506111	60325
8935	506158	60267
8936	506208	60210
8937	506268	60154
8938	506327	60097
8939	506376	60040
8940	506463	59987
8941	506525	59931
8942	506576	59873
8943	506854	59843
8944	506996	59796
8945	507044	59738
8946	507086	59680
8947	507127	59622
8948	507194	59566
8949	507274	59512
8950	507336	59456
8951	507380	59398
8952	507429	59340
8953	507485	59284
8954	507544	59227
8955	507594	59170
8956	507642	59112
8957	507690	59054
8958	507733	58996
8959	507783	58939
8960	507830	58881
8961	507877	58823
8962	507925	58765
8963	507998	58711
8964	508186	58669
8965	508232	58611
8966	508282	58554
8967	508334	58497
8968	508386	58439
8969	508436	58382
8970	508490	58325
8971	508546	58268
8972	508595	58211
8973	508652	58154
8974	508698	58096
8975	508759	58040
8976	508804	57982
8977	508855	57925
8978	508907	57867
8979	508952	57809
8980	509016	57753
8981	509070	57696
8982	509122	57639
8983	509212	57586
8984	509460	57551
8985	509513	57494
8986	509569	57437
8987	509628	57381
8988	509680	57324
8989	509749	57268
8990	509800	57211
8991	509855	57154
8992	509906	57097
8993	509957	57039
8994	510004	56982
8995	510066	56926
8996	510111	56868
8997	510161	56810
8998	510207	56752
8999	510272	56696
9000	510322	56639
9001	510389	56583
9002	510493	56532
9003	510704	56492
9004	510791	56439
9005	510859	56383
9006	510937	56329
9007	511007	56274
9008	511142	56226
9009	511216	56171
9010	511284	56115
9011	511339	56058
