iter	TotalF1	MultiClass
7992	0.901825553	0.3476201659
7993	0.901825553	0.3476020528
7994	0.901825553	0.3475813524
7995	0.901825553	0.3475608641
7996	0.901825553	0.3475359145
7997	0.901825553	0.3475165177
7998	0.901825553	0.3474971547
7999	0.901825553	0.3474776456
8000	0.901825553	0.3474585053
8001	0.901825553	0.347432221
8002	0.901825553	0.3474133015
8003	0.901825553	0.3473951614
8004	0.901825553	0.3473792362
8005	0.901825553	0.3473538468
8006	0.901825553	0.3473328417
8007	0.901825553	0.3473095559
8008	0.901825553	0.3472921855
8009	0.901825553	0.3472760982
8010	0.901825553	0.3472542251
8011	0.901825553	0.3472319059
8012	0.901825553	0.3472116661
8013	0.901825553	0.347195771
8014	0.901825553	0.3471787912
8015	0.901825553	0.3471589008
8016	0.901825553	0.3471369962
8017	0.901825553	0.3471134827
8018	0.901825553	0.3470882066
8019	0.901825553	0.3470625606
8020	0.901825553	0.3470403655
8021	0.901825553	0.3470220696
8022	0.901825553	0.3470030886
8023	0.901825553	0.3469863342
8024	0.901825553	0.3469669271
8025	0.901825553	0.3469471018
8026	0.901825553	0.3469273724
8027	0.901825553	0.3469046136
8028	0.901825553	0.3468792291
8029	0.901825553	0.3468560961
8030	0.901825553	0.3468382195
8031	0.901825553	0.34681935
8032	0.901825553	0.3468014197
8033	0.901825553	0.3467814367
8034	0.901825553	0.3467654586
8035	0.901825553	0.3467435132
8036	0.901825553	0.3467185512
8037	0.901825553	0.3467009927
8038	0.901825553	0.3466841312
8039	0.901825553	0.3466653349
8040	0.901825553	0.3466491209
8041	0.901825553	0.3466260345
8042	0.901825553	0.3466103713
8043	0.901825553	0.3465940322
8044	0.901825553	0.3465729407
8045	0.901825553	0.3465537682
8046	0.901825553	0.3465319737
8047	0.901825553	0.3465129322
8048	0.901825553	0.346493719
8049	0.901825553	0.3464713375
8050	0.901825553	0.3464551071
8051	0.901825553	0.3464352225
8052	0.901825553	0.3464141468
8053	0.901825553	0.3463923458
8054	0.901825553	0.3463730965
8055	0.901825553	0.3463610928
8056	0.901825553	0.346336609
8057	0.901825553	0.3463183423
8058	0.901825553	0.3462965846
8059	0.901825553	0.3462694779
8060	0.901825553	0.346245121
8061	0.901825553	0.3462250089
8062	0.901825553	0.3462069618
8063	0.9021612876	0.3461864918
8064	0.9021612876	0.3461704494
8065	0.9021612876	0.3461539619
8066	0.9021612876	0.3461385543
8067	0.9021612876	0.346115887
8068	0.9021612876	0.3460927705
8069	0.9021612876	0.3460680113
8070	0.9021612876	0.3460482662
8071	0.9024912345	0.3460282605
8072	0.9024912345	0.346006774
8073	0.9024912345	0.3459887758
8074	0.9024912345	0.3459680816
8075	0.9028269038	0.3459485777
8076	0.9028269038	0.3459302136
8077	0.9024912345	0.3459106283
8078	0.9028269038	0.3458928132
8079	0.9028269038	0.345872401
8080	0.9028269038	0.3458540134
8081	0.9028269038	0.3458329751
8082	0.9028269038	0.3458106701
8083	0.9028269038	0.3457883619
8084	0.9028269038	0.345770512
8085	0.9028269038	0.3457502147
8086	0.9028269038	0.3457280994
8087	0.9024912345	0.3457070383
8088	0.9028269038	0.3456880962
8089	0.9024912345	0.3456699382
8090	0.9028269038	0.3456515786
8091	0.9028269038	0.3456316603
8092	0.9028269038	0.3456109916
8093	0.9028269038	0.3455948343
8094	0.9024912345	0.3455761469
8095	0.9028269038	0.3455528345
8096	0.9024912345	0.3455358567
8097	0.9024912345	0.3455158362
8098	0.9024912345	0.3454958828
8099	0.9024912345	0.3454811217
8100	0.9024912345	0.3454559748
8101	0.9024912345	0.3454342164
8102	0.9024912345	0.3454149099
8103	0.9028269038	0.3453935795
8104	0.9028269038	0.3453765117
8105	0.9028269038	0.3453590725
8106	0.9028269038	0.3453392512
8107	0.9028269038	0.3453224476
8108	0.9028269038	0.3453014064
8109	0.9028269038	0.3452819767
8110	0.9028269038	0.3452618359
8111	0.9028269038	0.3452357089
8112	0.9028269038	0.3452183983
8113	0.9028269038	0.3451983089
8114	0.9031486761	0.3451790937
8115	0.9031486761	0.345162364
8116	0.9031486761	0.345145802
8117	0.9031486761	0.3451268777
8118	0.9031486761	0.345111019
8119	0.9031486761	0.3450989319
8120	0.9031486761	0.345079398
8121	0.9031486761	0.3450603386
8122	0.9031486761	0.3450338097
8123	0.9031486761	0.3450098585
8124	0.9031486761	0.3449931065
8125	0.9031486761	0.3449687
8126	0.9031486761	0.3449525793
8127	0.9031486761	0.3449317831
8128	0.9031486761	0.3449058738
8129	0.9031486761	0.3448883627
8130	0.9031486761	0.3448696688
8131	0.9031486761	0.34485164
8132	0.9031486761	0.3448313268
8133	0.9031486761	0.3448124352
8134	0.9031486761	0.3447935642
8135	0.9031486761	0.344772159
8136	0.9031486761	0.3447547931
8137	0.9031486761	0.344736851
8138	0.9031486761	0.3447164383
8139	0.9031486761	0.3447015785
8140	0.9031486761	0.3446847404
8141	0.9031486761	0.3446610165
8142	0.9031486761	0.3446462511
8143	0.9031486761	0.3446286585
8144	0.9031486761	0.3446116233
8145	0.9031486761	0.3445949741
8146	0.9031486761	0.3445744765
8147	0.9031486761	0.3445571202
8148	0.9031486761	0.3445408509
8149	0.9031486761	0.3445209143
8150	0.9031486761	0.3445035892
8151	0.9031486761	0.3444848731
8152	0.9031486761	0.3444624393
8153	0.9031486761	0.3444347092
8154	0.9031486761	0.3444132678
8155	0.9031486761	0.3443908584
8156	0.9031486761	0.3443727004
8157	0.9031486761	0.3443469156
8158	0.9031486761	0.3443308602
8159	0.9031486761	0.3443129314
8160	0.9031486761	0.344294805
8161	0.9031486761	0.3442776678
8162	0.9031486761	0.3442473542
8163	0.9031486761	0.3442241105
8164	0.9031486761	0.3441993149
8165	0.9031486761	0.34417307
8166	0.9031486761	0.3441517213
8167	0.9031486761	0.3441330421
8168	0.9031486761	0.3441124497
8169	0.9031486761	0.344091433
8170	0.9031486761	0.3440724285
8171	0.9031486761	0.3440491686
8172	0.9031486761	0.3440316855
8173	0.9031486761	0.3440135218
8174	0.9034842919	0.3439914355
8175	0.9034842919	0.3439737024
8176	0.9034842919	0.3439454257
8177	0.9038060595	0.3439238037
8178	0.9038060595	0.343892832
8179	0.9038060595	0.3438729355
8180	0.9038060595	0.3438505859
8181	0.9038060595	0.3438318964
8182	0.9038060595	0.3438041053
8183	0.9038060595	0.3437876767
8184	0.9038060595	0.343762353
8185	0.9038060595	0.3437428564
8186	0.9038060595	0.3437238699
8187	0.9038060595	0.3437058091
8188	0.9038060595	0.3436857232
8189	0.9038060595	0.3436678545
8190	0.9038060595	0.3436361969
8191	0.9038060595	0.3436058401
8192	0.9038060595	0.3435882054
8193	0.9038060595	0.34356905
8194	0.9038060595	0.3435481179
8195	0.9038060595	0.3435295896
8196	0.9038060595	0.3435067825
8197	0.9038060595	0.3434913491
8198	0.9038060595	0.343471399
8199	0.9038060595	0.3434493756
8200	0.9038060595	0.3434298396
8201	0.9038060595	0.3434142458
8202	0.9038060595	0.3433950241
8203	0.9038060595	0.343377518
8204	0.9038060595	0.3433627197
8205	0.9038060595	0.3433495474
8206	0.9038060595	0.3433337972
8207	0.9038060595	0.3433090657
8208	0.9038060595	0.3432941011
8209	0.9038060595	0.3432748476
8210	0.9038060595	0.3432521804
8211	0.9038060595	0.3432337645
8212	0.9038060595	0.3432163813
8213	0.9038060595	0.3431889683
8214	0.9038060595	0.343164569
8215	0.9038060595	0.3431454358
8216	0.9038060595	0.3431271103
8217	0.9038060595	0.3430678855
8218	0.9038060595	0.3430505433
8219	0.9038060595	0.3430221281
8220	0.9038060595	0.3430066144
8221	0.9038060595	0.3429859942
8222	0.9041360186	0.3429631772
8223	0.9041360186	0.3429465684
8224	0.9041360186	0.3429270823
8225	0.9041360186	0.3429110507
8226	0.9041360186	0.3428941353
8227	0.9041360186	0.3428755697
8228	0.9041360186	0.3428558242
8229	0.9041360186	0.3428390958
8230	0.9041360186	0.3428167607
8231	0.9041360186	0.342801115
8232	0.9041360186	0.342775715
8233	0.9041360186	0.3427576824
8234	0.9041360186	0.3427360585
8235	0.9041360186	0.3427182398
8236	0.9041360186	0.3427001254
8237	0.9041360186	0.3426813771
8238	0.9041360186	0.3426636331
8239	0.9041360186	0.3426462773
8240	0.9041360186	0.3426254385
8241	0.9041360186	0.342606849
8242	0.9041360186	0.3425857743
8243	0.9041360186	0.3425677293
8244	0.9041360186	0.3425508936
8245	0.9041360186	0.3425360219
8246	0.9041360186	0.3425145736
8247	0.9041360186	0.342495462
8248	0.9041360186	0.3424792096
8249	0.9041360186	0.3424637909
8250	0.9044742429	0.3424349347
8251	0.9041360186	0.3424161522
8252	0.9041360186	0.34239177
8253	0.9041360186	0.3423730724
8254	0.9041360186	0.3423531133
8255	0.9044742429	0.3423366992
8256	0.9044742429	0.3423204217
8257	0.9044742429	0.3423001628
8258	0.9044742429	0.3422833491
8259	0.9044742429	0.342262196
8260	0.9044742429	0.3422509061
8261	0.9044742429	0.3422233916
8262	0.9044742429	0.3422068234
8263	0.9044742429	0.3421885738
8264	0.904798637	0.3421572608
8265	0.904798637	0.3421405673
8266	0.904798637	0.3421233265
8267	0.904798637	0.3421095028
8268	0.904798637	0.3420907164
8269	0.904798637	0.342070604
8270	0.904798637	0.3420522637
8271	0.904798637	0.3420330099
8272	0.904798637	0.3420162107
8273	0.904798637	0.3419993325
8274	0.904798637	0.3419812733
8275	0.904798637	0.3419628575
8276	0.904798637	0.3419427074
8277	0.904798637	0.3419245113
8278	0.904798637	0.3419069837
8279	0.904798637	0.341887694
8280	0.904798637	0.3418699137
8281	0.904798637	0.341848333
8282	0.904798637	0.3418302423
8283	0.904798637	0.3418083235
8284	0.904798637	0.3417877624
8285	0.904798637	0.341755379
8286	0.904798637	0.3417334627
8287	0.904798637	0.3417137359
8288	0.904798637	0.3416971185
8289	0.904798637	0.3416757983
8290	0.904798637	0.3416599479
8291	0.904798637	0.3416453924
8292	0.904798637	0.3416292433
8293	0.904798637	0.341612528
8294	0.904798637	0.3415942686
8295	0.904798637	0.3415747204
8296	0.904798637	0.3415548316
8297	0.904798637	0.3415278487
8298	0.904798637	0.3415108841
8299	0.904798637	0.3414842997
8300	0.904798637	0.3414511549
8301	0.904798637	0.3414346111
8302	0.904798637	0.3414142
8303	0.904798637	0.3413994843
8304	0.904798637	0.3413659889
8305	0.904798637	0.3413463803
8306	0.904798637	0.3413315529
8307	0.904798637	0.3413164156
8308	0.904798637	0.3412989349
8309	0.904460382	0.3412804523
8310	0.904460382	0.3412545302
8311	0.904460382	0.3412321696
8312	0.904460382	0.341209258
8313	0.904798637	0.3411896751
8314	0.904798637	0.3411736841
8315	0.904798637	0.3411546751
8316	0.904798637	0.3411364004
8317	0.904798637	0.3411213384
8318	0.904798637	0.3411052233
8319	0.904798637	0.3410862306
8320	0.904798637	0.3410643062
8321	0.904798637	0.3410465886
8322	0.904798637	0.3410272242
8323	0.904798637	0.3410080216
8324	0.904798637	0.3409908968
8325	0.904798637	0.3409729962
8326	0.904798637	0.340954847
8327	0.904798637	0.3409368239
8328	0.904798637	0.3409145102
8329	0.904798637	0.340896604
8330	0.904460382	0.3408705993
8331	0.904798637	0.3408535481
8332	0.904798637	0.3408354699
8333	0.904798637	0.3408170964
8334	0.904798637	0.3407951943
8335	0.904798637	0.3407760523
8336	0.904798637	0.3407537694
8337	0.904798637	0.3407376038
8338	0.904798637	0.3407231266
8339	0.904798637	0.3406977796
8340	0.904798637	0.3406782598
8341	0.904798637	0.3406608783
8342	0.904798637	0.3406433604
8343	0.904798637	0.3406251496
8344	0.904798637	0.3406097289
8345	0.904798637	0.3405898111
8346	0.904798637	0.3405677672
8347	0.904798637	0.3405467221
8348	0.904798637	0.3405310045
8349	0.904798637	0.3405139591
8350	0.904798637	0.3404942012
8351	0.904798637	0.3404706278
8352	0.904798637	0.3404540671
8353	0.904798637	0.3404288653
8354	0.904798637	0.3404077529
8355	0.904798637	0.34037174
8356	0.904798637	0.3403511486
8357	0.904798637	0.3403298005
8358	0.904798637	0.3403117106
8359	0.904798637	0.3402927248
8360	0.904798637	0.3402718003
8361	0.904798637	0.340248424
8362	0.904798637	0.3402183562
8363	0.904798637	0.3402018998
8364	0.904798637	0.3401814172
8365	0.904798637	0.3401614368
8366	0.904798637	0.3401416857
8367	0.9051206056	0.3401239227
8368	0.9051206056	0.3401071978
8369	0.9051206056	0.3400858907
8370	0.9051206056	0.3400686077
8371	0.9051206056	0.340053683
8372	0.9051206056	0.3400320701
8373	0.9051206056	0.3400090153
8374	0.9051206056	0.3399866871
8375	0.904798637	0.3399707085
8376	0.9051206056	0.3399384069
8377	0.9051206056	0.3399177341
8378	0.9051206056	0.3398908596
8379	0.9051206056	0.3398615579
8380	0.9051206056	0.3398409588
8381	0.9051206056	0.3398233999
8382	0.9051206056	0.339802823
8383	0.9051206056	0.3397769409
8384	0.9051206056	0.3397584244
8385	0.9051206056	0.3397387664
8386	0.9051206056	0.3397174708
8387	0.9054478618	0.3396969321
8388	0.9054478618	0.3396804788
8389	0.9054478618	0.3396592785
8390	0.9054478618	0.3396401988
8391	0.9054478618	0.3396244285
8392	0.9054478618	0.3396074499
8393	0.9054478618	0.3395901144
8394	0.9054478618	0.3395713476
8395	0.9054478618	0.3395505134
8396	0.9054478618	0.3395315041
8397	0.9054478618	0.3395124047
8398	0.9054478618	0.3394888579
8399	0.9054478618	0.3394730264
8400	0.9054478618	0.3394495389
8401	0.9054478618	0.3394323585
8402	0.9054478618	0.3394178892
8403	0.9054478618	0.3394000528
8404	0.9054478618	0.3393823266
8405	0.9054478618	0.3393714854
8406	0.9054478618	0.3393444986
8407	0.9054478618	0.3393280827
8408	0.9054478618	0.3393026648
8409	0.9054478618	0.3392784108
8410	0.9054478618	0.3392584496
8411	0.9054478618	0.3392362318
8412	0.9054478618	0.3392149883
8413	0.9054478618	0.3391982641
8414	0.9054478618	0.3391834069
8415	0.9054478618	0.3391626841
8416	0.9054478618	0.3391465341
8417	0.9054478618	0.3391287427
8418	0.9054478618	0.3391076917
8419	0.9054478618	0.3390891667
8420	0.9054478618	0.3390683128
8421	0.9054478618	0.3390480165
8422	0.9054478618	0.3390302746
8423	0.9054478618	0.3390096545
8424	0.9054478618	0.3389879498
8425	0.9054478618	0.3389711205
8426	0.9054478618	0.338949025
8427	0.9054478618	0.3389314991
8428	0.9054478618	0.3389114388
8429	0.9054478618	0.3388943129
8430	0.9054478618	0.3388735605
8431	0.9054478618	0.3388467209
8432	0.9054478618	0.3388239039
8433	0.9057832591	0.3388043885
8434	0.9054478618	0.3387785632
8435	0.9057832591	0.3387638566
8436	0.9057832591	0.3387397207
8437	0.9057832591	0.3387210725
8438	0.9054478618	0.338705367
8439	0.9054478618	0.3386824841
8440	0.9057832591	0.3386641357
8441	0.9057832591	0.3386462668
8442	0.9057832591	0.3386241992
8443	0.9057832591	0.3386065618
8444	0.9057832591	0.3385859655
8445	0.9057832591	0.3385674833
8446	0.9057832591	0.3385504452
8447	0.9057832591	0.3385343107
8448	0.9057832591	0.3385144498
8449	0.9057832591	0.3384987806
8450	0.9057832591	0.3384737558
8451	0.9057832591	0.3384549828
8452	0.9057832591	0.3384362786
8453	0.9057832591	0.3384157231
8454	0.9057832591	0.3383978592
8455	0.9057832591	0.3383771501
8456	0.9057832591	0.3383536798
8457	0.9057832591	0.3383363758
8458	0.9057832591	0.3383166528
8459	0.9057832591	0.3382999793
8460	0.9057832591	0.3382807509
8461	0.9057832591	0.3382587589
8462	0.9057832591	0.338242157
8463	0.9057832591	0.3382276909
8464	0.9057832591	0.3382113
8465	0.9057832591	0.3381966692
8466	0.9057832591	0.3381784304
8467	0.9057832591	0.3381497992
8468	0.9057832591	0.3381334763
8469	0.9057832591	0.3381138749
8470	0.9057832591	0.3380918349
8471	0.9057832591	0.3380756573
8472	0.9057832591	0.3380580258
8473	0.9057832591	0.338040132
8474	0.9057832591	0.3380205965
8475	0.9057832591	0.3380038106
8476	0.9057832591	0.3379880182
8477	0.9057832591	0.337968152
8478	0.9057832591	0.3379477009
8479	0.9057832591	0.3379296104
8480	0.9057832591	0.3379098027
8481	0.9057832591	0.3378940207
8482	0.9057832591	0.3378749499
8483	0.9057832591	0.3378551292
8484	0.9057832591	0.3378403998
8485	0.9057832591	0.3378219296
8486	0.9057832591	0.3378051392
8487	0.9057832591	0.3377874061
8488	0.9057832591	0.3377681778
8489	0.9057832591	0.3377522586
8490	0.9057832591	0.3377228536
8491	0.9057832591	0.3377037241
8492	0.9057832591	0.3376848806
8493	0.9057832591	0.3376635803
8494	0.9057832591	0.3376424745
8495	0.9057832591	0.337623171
8496	0.9057832591	0.3376046797
8497	0.9057832591	0.3375878113
8498	0.9057832591	0.3375698789
8499	0.9057832591	0.3375508994
8500	0.9057832591	0.3375337065
8501	0.9057832591	0.3375170628
8502	0.9057832591	0.3374966139
8503	0.9057832591	0.3374754992
8504	0.9057832591	0.3374548293
8505	0.9057832591	0.3374374333
8506	0.9057832591	0.3374186161
8507	0.9057832591	0.3373979829
8508	0.9057832591	0.3373741577
8509	0.9057832591	0.3373513948
8510	0.9057832591	0.3373265297
8511	0.9057832591	0.337307124
8512	0.9057832591	0.3372818515
8513	0.9057832591	0.3372655859
8514	0.9057832591	0.3372489924
8515	0.9057832591	0.3372290813
8516	0.9057832591	0.3372100885
8517	0.906126541	0.3371910848
8518	0.906126541	0.3371736157
8519	0.906126541	0.337158104
8520	0.906126541	0.3371425531
8521	0.906126541	0.3371167394
8522	0.906126541	0.3370985808
8523	0.906126541	0.3370797524
8524	0.906126541	0.3370594902
8525	0.906126541	0.3370432791
8526	0.906126541	0.3370250271
8527	0.906126541	0.3370079502
8528	0.906126541	0.3369869013
8529	0.906126541	0.3369689227
8530	0.906126541	0.3369508893
8531	0.906126541	0.3369288769
8532	0.906126541	0.3369122081
8533	0.906126541	0.3368902284
8534	0.906126541	0.3368689261
8535	0.906126541	0.3368571037
8536	0.906126541	0.3368404707
8537	0.906126541	0.3368171613
8538	0.906126541	0.336798596
8539	0.906126541	0.3367810005
8540	0.906126541	0.3367598312
8541	0.906126541	0.3367404525
8542	0.906126541	0.3367229705
8543	0.906126541	0.3367080956
8544	0.906126541	0.3366921692
8545	0.906126541	0.3366734118
8546	0.906126541	0.3366562542
8547	0.906126541	0.3366403998
8548	0.906126541	0.3366232799
8549	0.906126541	0.336606264
8550	0.906126541	0.3365741524
8551	0.906126541	0.3365567007
8552	0.906126541	0.3365365297
8553	0.906126541	0.3365185547
8554	0.906126541	0.3364982382
8555	0.906126541	0.3364803043
8556	0.906126541	0.3364602195
8557	0.906126541	0.3364413513
8558	0.906126541	0.3364225593
8559	0.906126541	0.3364057412
8560	0.906126541	0.3363857269
8561	0.9064483116	0.3363648903
8562	0.9064483116	0.3363490116
8563	0.9064483116	0.3363286773
8564	0.9064483116	0.3363120595
8565	0.9064483116	0.3362938286
8566	0.9064483116	0.3362744442
8567	0.9064483116	0.3362535766
8568	0.9064483116	0.3362352388
8569	0.9064483116	0.3362202298
8570	0.9064483116	0.3362053224
8571	0.9064483116	0.3361831827
8572	0.9064483116	0.3361648206
8573	0.9064483116	0.3361487731
8574	0.9064483116	0.3361312724
8575	0.9064483116	0.3361135495
8576	0.9064483116	0.3360874413
8577	0.9064483116	0.3360696126
8578	0.9064483116	0.3360444898
8579	0.9064483116	0.3360212094
8580	0.9064483116	0.3359992007
8581	0.9064483116	0.3359825366
8582	0.9067758272	0.3359580695
8583	0.9067758272	0.3359405329
8584	0.9067758272	0.3359176465
8585	0.9067758272	0.3358962395
8586	0.9067758272	0.3358786625
8587	0.9067758272	0.3358592717
8588	0.9071006889	0.3358431236
8589	0.9071006889	0.33582618
8590	0.9071006889	0.335808079
8591	0.9071006889	0.3357915087
8592	0.9071006889	0.3357731926
8593	0.9071006889	0.3357570301
8594	0.9071006889	0.3357356095
8595	0.9071006889	0.3357212397
8596	0.9071006889	0.3357045549
8597	0.9071006889	0.3356872994
8598	0.9071006889	0.3356697531
8599	0.9071006889	0.3356522178
8600	0.9071006889	0.3356323108
8601	0.9071006889	0.3356126412
8602	0.9071006889	0.3355940492
8603	0.9071006889	0.3355657839
8604	0.9071006889	0.3355510394
8605	0.9071006889	0.3355348124
8606	0.9071006889	0.3355186729
8607	0.9071006889	0.3354940596
8608	0.9071006889	0.3354749503
8609	0.9071006889	0.3354568216
8610	0.9071006889	0.3354416607
8611	0.9071006889	0.3354280088
8612	0.9071006889	0.3354126455
8613	0.9071006889	0.3353970649
8614	0.9071006889	0.3353680023
8615	0.9071006889	0.3353501718
8616	0.9071006889	0.3353276395
8617	0.9071006889	0.3353104712
8618	0.9071006889	0.3352995478
8619	0.9071006889	0.3352841047
8620	0.9071006889	0.3352661899
8621	0.9071006889	0.3352440563
8622	0.9071006889	0.3352267242
8623	0.9071006889	0.3352029087
8624	0.9071006889	0.3351857693
8625	0.9071006889	0.3351653486
8626	0.9071006889	0.3351469886
8627	0.9071006889	0.3351210562
8628	0.9071006889	0.3351027898
8629	0.9071006889	0.3350836367
8630	0.9071006889	0.3350554554
8631	0.9074279218	0.3350368668
8632	0.9074279218	0.3350186303
8633	0.9071006889	0.3349957699
8634	0.9071006889	0.3349765382
8635	0.9071006889	0.3349602055
8636	0.9074279218	0.3349257104
8637	0.9074279218	0.334909285
8638	0.9074279218	0.3348915425
8639	0.9074279218	0.3348731665
8640	0.9074279218	0.3348517416
8641	0.9074279218	0.3348342303
8642	0.9074279218	0.3348150595
8643	0.9074279218	0.3347938459
8644	0.9074279218	0.3347806777
8645	0.9074279218	0.3347658293
8646	0.9074279218	0.3347434214
8647	0.9074279218	0.3347174189
8648	0.9074279218	0.3346912001
8649	0.9074279218	0.3346700929
8650	0.9074279218	0.3346511076
8651	0.9074279218	0.3346356088
8652	0.9074279218	0.3346097737
8653	0.9074279218	0.3345940875
8654	0.9074279218	0.334578122
8655	0.9074279218	0.3345622007
8656	0.9074279218	0.3345431528
8657	0.9074279218	0.3345266368
8658	0.9074279218	0.3345086372
8659	0.9074279218	0.3344899349
8660	0.9074279218	0.3344711042
8661	0.9074279218	0.334453283
8662	0.9074279218	0.3344376048
8663	0.9074279218	0.3344139659
8664	0.9074279218	0.3343981343
8665	0.9074279218	0.3343710503
8666	0.9074279218	0.3343552565
8667	0.9074279218	0.334332736
8668	0.9074279218	0.3343131098
8669	0.9074279218	0.3342980969
8670	0.9074279218	0.3342790173
8671	0.9074279218	0.3342626071
8672	0.9074279218	0.3342451242
8673	0.9074279218	0.3342270048
8674	0.9074279218	0.3342060988
8675	0.9074279218	0.3341833278
8676	0.9074279218	0.3341656146
8677	0.9074279218	0.3341460679
8678	0.9074279218	0.3341287968
8679	0.9074279218	0.3341133238
8680	0.9074279218	0.3340963225
8681	0.9077581366	0.3340777611
8682	0.9077581366	0.3340590736
8683	0.9077581366	0.3340411771
8684	0.9077581366	0.334023098
8685	0.9077581366	0.3340045832
8686	0.9077581366	0.3339849811
8687	0.9077581366	0.3339688689
8688	0.9077581366	0.3339492562
8689	0.9077581366	0.3339328758
8690	0.9077581366	0.3339110189
8691	0.9077581366	0.333896073
8692	0.9077581366	0.3338777375
8693	0.9077581366	0.3338604005
8694	0.9077581366	0.3338417303
8695	0.9077581366	0.3338288246
8696	0.9077581366	0.333811811
8697	0.9077581366	0.3337927985
8698	0.9077581366	0.3337780542
8699	0.9077581366	0.3337628723
8700	0.9077581366	0.3337407892
8701	0.9077581366	0.3337224055
8702	0.9077581366	0.3337026131
8703	0.9077581366	0.3336848674
8704	0.9077581366	0.3336661298
8705	0.9077581366	0.3336457704
8706	0.9077581366	0.3336299983
8707	0.9077581366	0.3335971137
8708	0.9077581366	0.3335810382
8709	0.9077581366	0.333560672
8710	0.9077581366	0.3335381317
8711	0.9077581366	0.3335180825
8712	0.9077581366	0.3334996546
8713	0.9077581366	0.3334816411
8714	0.9077581366	0.3334638042
8715	0.9077581366	0.3334487939
8716	0.9077581366	0.3334291671
8717	0.9077581366	0.3334147164
8718	0.9077581366	0.333393191
8719	0.9077581366	0.3333767128
8720	0.9077581366	0.3333551845
8721	0.9077581366	0.3333343816
8722	0.9077581366	0.3333125914
8723	0.9077581366	0.3332938306
8724	0.9077581366	0.3332760437
8725	0.9077581366	0.3332595968
8726	0.9077581366	0.3332410726
8727	0.9077581366	0.3332239556
8728	0.9077581366	0.333207676
8729	0.9077581366	0.3331902256
8730	0.9077581366	0.3331717377
8731	0.9077581366	0.3331521292
8732	0.9077581366	0.3331368831
8733	0.9077581366	0.3331152369
8734	0.9077581366	0.3330952459
8735	0.9077581366	0.3330787095
8736	0.9077581366	0.3330600311
8737	0.9077581366	0.3330432455
8738	0.9077581366	0.3330249335
8739	0.9077581366	0.3329962868
8740	0.9077581366	0.3329798227
8741	0.9077581366	0.3329630072
8742	0.9077581366	0.3329432561
8743	0.9077581366	0.3329227496
8744	0.9077581366	0.3329046442
8745	0.9077581366	0.3328883092
8746	0.9077581366	0.332869879
8747	0.9077581366	0.3328524031
8748	0.9077581366	0.3328277337
8749	0.9077581366	0.3328091201
8750	0.9077581366	0.3327866979
8751	0.9077581366	0.3327659831
8752	0.9077581366	0.3327440699
8753	0.9077581366	0.3327265522
8754	0.9080853765	0.3327028241
8755	0.9077580871	0.3326789729
8756	0.9080853765	0.3326517226
8757	0.9080853765	0.3326373529
8758	0.9077580871	0.3326175291
8759	0.9077580871	0.3325985813
8760	0.9080853765	0.3325840961
8761	0.9080853765	0.3325672283
8762	0.9080853765	0.3325507702
8763	0.9080853765	0.3325343728
8764	0.9080853765	0.3325082569
8765	0.9080853765	0.3324929721
8766	0.9080853765	0.332476372
8767	0.9080853765	0.3324598251
8768	0.9080853765	0.3324457245
8769	0.9080853765	0.3324131107
8770	0.9080853765	0.3323988845
8771	0.9080853765	0.3323813956
8772	0.9080853765	0.3323636938
8773	0.9080853765	0.3323373959
8774	0.9087543416	0.3323161259
8775	0.9087543416	0.3322977421
8776	0.9087543416	0.3322790063
8777	0.9084237614	0.3322629624
8778	0.9087543416	0.3322404653
8779	0.9087543416	0.3322209655
8780	0.9087543416	0.3322037194
8781	0.9087543416	0.3321860649
8782	0.9087543416	0.3321603637
8783	0.9087543416	0.3321416837
8784	0.9087543416	0.3321219438
8785	0.9087543416	0.3321028463
8786	0.9087543416	0.3320852773
8787	0.9087543416	0.3320736623
8788	0.9087543416	0.3320561993
8789	0.9087543416	0.332039757
8790	0.9087543416	0.3320223962
8791	0.9084269961	0.3320023397
8792	0.9084269961	0.3319809459
8793	0.9084269961	0.3319644908
8794	0.9084269961	0.331945331
8795	0.9084269961	0.3319250884
8796	0.9084269961	0.3319087138
8797	0.9087543416	0.3318854664
8798	0.9084269961	0.3318681277
8799	0.9084269961	0.3318473226
8800	0.9084269961	0.3318263857
8801	0.9087543416	0.3318091531
8802	0.9087543416	0.3317910322
8803	0.9087543416	0.3317746006
8804	0.9087543416	0.3317588838
8805	0.9084269961	0.3317441484
8806	0.9087543416	0.3317230137
8807	0.9087543416	0.3317071941
8808	0.9087543416	0.3316907144
8809	0.9087543416	0.3316769717
8810	0.9087543416	0.3316620536
8811	0.9087543416	0.331645184
8812	0.9087543416	0.3316264086
8813	0.9087543416	0.3316102525
8814	0.9087543416	0.3315930854
8815	0.9087543416	0.3315737691
8816	0.9087543416	0.3315532559
8817	0.9087543416	0.3315360458
8818	0.9087543416	0.3315175708
8819	0.9087543416	0.3314934663
8820	0.9087543416	0.3314749532
8821	0.9087543416	0.3314589859
8822	0.9087543416	0.3314437517
8823	0.9090894338	0.3314276282
8824	0.9090894338	0.3314015602
8825	0.9090894338	0.3313847044
8826	0.9087620691	0.3313633178
8827	0.9087620691	0.3313421376
8828	0.9087620691	0.331325066
8829	0.9087620691	0.3312978642
8830	0.9090894338	0.3312676895
